,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
214,40.285714285714285,32.787957191467285,allenai/unifiedqa-t5-base,ecqa,6924,48,unifiedqa_matching
215,57.14285714285714,46.45535234042576,allenai/unifiedqa-t5-large,ecqa,6924,48,unifiedqa_matching
216,57.14285714285714,46.45535234042576,allenai/unifiedqa-t5-large,ecqa,6924,48,unifiedqa_matching
217,57.14285714285714,46.45535234042576,allenai/unifiedqa-t5-large,ecqa,6924,48,unifiedqa_matching
218,38.857142857142854,31.545718329293386,allenai/unifiedqa-t5-base,ecqa,6595,48,unifiedqa_matching
219,38.857142857142854,31.545718329293386,allenai/unifiedqa-t5-base,ecqa,6595,48,unifiedqa_matching
220,56.85714285714286,46.15041661262512,allenai/unifiedqa-t5-large,ecqa,6595,48,unifiedqa_matching
221,56.85714285714286,46.15041661262512,allenai/unifiedqa-t5-large,ecqa,6595,48,unifiedqa_matching
222,56.85714285714286,46.15041661262512,allenai/unifiedqa-t5-large,ecqa,6595,48,unifiedqa_matching
223,45.42857142857143,36.93487862178257,allenai/unifiedqa-t5-base,ecqa,5358,48,unifiedqa_matching
224,45.42857142857143,36.93487862178257,allenai/unifiedqa-t5-base,ecqa,5358,48,unifiedqa_matching
225,58.57142857142858,47.614859019007,allenai/unifiedqa-t5-large,ecqa,5358,48,unifiedqa_matching
226,58.57142857142858,47.614859019007,allenai/unifiedqa-t5-large,ecqa,5358,48,unifiedqa_matching
227,58.57142857142858,47.614859019007,allenai/unifiedqa-t5-large,ecqa,5358,48,unifiedqa_matching
228,44.57142857142857,36.24008209364755,allenai/unifiedqa-t5-base,ecqa,2638,48,unifiedqa_matching
229,44.57142857142857,36.24008209364755,allenai/unifiedqa-t5-base,ecqa,2638,48,unifiedqa_matching
230,58.285714285714285,47.398422956466675,allenai/unifiedqa-t5-large,ecqa,2638,48,unifiedqa_matching
231,58.285714285714285,47.398422956466675,allenai/unifiedqa-t5-large,ecqa,2638,48,unifiedqa_matching
232,58.285714285714285,47.398422956466675,allenai/unifiedqa-t5-large,ecqa,2638,48,unifiedqa_matching
233,39.42857142857143,32.0616181067058,allenai/unifiedqa-t5-base,ecqa,6227,48,unifiedqa_matching
